edinet_cd,name,部門区分,行区分,正規化group1,正規化科目,unit,表示単位,2017/3/31,2018/3/31,2019/3/31,2020/3/31,2021/3/31,2022/3/31,2023/3/31,2024/3/31,2025/3/31,2026/3/31
E04505,四国電力株式会社,販売費,個別勘定科目,,貸倒損,JPY,百万円,131,48,57,101,168,183,95,104,119,147
E04505,四国電力株式会社,販売費,個別勘定科目,,雑給,JPY,百万円,110,95,122,145,106,90,69,63,73,88
E04505,四国電力株式会社,販売費,個別勘定科目合計,,給料手当振替額|貸方,JPY,百万円,-117,-118,-128,-116,-99,-99,-88,-77,-69,-62
E04505,四国電力株式会社,販売費,内訳,給料手当振替額|貸方,建設費への振替額|貸方,JPY,百万円,-13,-12,-16,-12,0,0,,0,0,0
E04505,四国電力株式会社,販売費,内訳,給料手当振替額|貸方,その他への振替額|貸方,JPY,百万円,-104,-105,-112,-104,-99,-99,-88,-77,-69,-62
E04505,四国電力株式会社,販売費,個別勘定科目,,諸費,JPY,百万円,2344,1847,2430,2115,1501,1644,2052,1895,1916,2253
E04505,四国電力株式会社,販売費,個別勘定科目,,委託費,JPY,百万円,7478,5582,7075,6353,5442,5127,6161,6381,6919,5720
E04505,四国電力株式会社,販売費,区分合計,,合計,JPY,百万円,24503,22005,23851,22762,14424,14364,15131,15192,16215,14932
E04505,四国電力株式会社,貸付設備費,個別勘定科目,,損害保険料,JPY,百万円,10,10,12,12,2,,,,,
E04505,四国電力株式会社,貸付設備費,個別勘定科目合計,,減価償却費,JPY,百万円,103,92,83,38,3,,,,,
E04505,四国電力株式会社,貸付設備費,内訳,減価償却費,普通償却費,JPY,百万円,103,92,83,38,3,,,,,
E04505,四国電力株式会社,貸付設備費,個別勘定科目,,委託費,JPY,百万円,39,41,38,,,,,,,
E04505,四国電力株式会社,貸付設備費,個別勘定科目合計,,固定資産除却費,JPY,百万円,2,1,0,,220,,,,,
E04505,四国電力株式会社,貸付設備費,内訳,固定資産除却費,除却費用,JPY,百万円,2,0,0,,1,,,,,
E04505,四国電力株式会社,貸付設備費,内訳,固定資産除却費,除却損,JPY,百万円,0,0,0,,219,,,,,
E04505,四国電力株式会社,貸付設備費,個別勘定科目,,修繕費,JPY,百万円,42,18,14,16,3,6,,,,
E04505,四国電力株式会社,貸付設備費,個別勘定科目合計,,諸税,JPY,百万円,30,29,28,4,4,0,,,,
E04505,四国電力株式会社,貸付設備費,内訳,諸税,固定資産税,JPY,百万円,30,29,28,4,4,0,,,,
E04505,四国電力株式会社,貸付設備費,区分合計,,合計,JPY,百万円,229,193,177,71,233,6,,,,
E04505,四国電力株式会社,一般管理費,個別勘定科目合計,,諸税,JPY,百万円,567,565,552,548,332,326,339,353,383,330
E04505,四国電力株式会社,一般管理費,内訳,諸税,雑税,JPY,百万円,143,139,133,139,135,128,140,159,189,134
E04505,四国電力株式会社,一般管理費,内訳,諸税,固定資産税,JPY,百万円,423,426,418,409,196,198,198,193,193,195
E04505,四国電力株式会社,一般管理費,個別勘定科目合計,,厚生費,JPY,百万円,1268,1232,1287,1276,1009,971,980,966,978,973
E04505,四国電力株式会社,一般管理費,内訳,厚生費,法定厚生費,JPY,百万円,987,952,1006,994,765,740,737,749,772,779
E04505,四国電力株式会社,一般管理費,内訳,厚生費,一般厚生費,JPY,百万円,280,280,280,281,244,231,243,216,206,193
E04505,四国電力株式会社,一般管理費,個別勘定科目,,補償費,JPY,百万円,0,0,0,0,,30,,0,1,0
E04505,四国電力株式会社,一般管理費,個別勘定科目,,賃借料,JPY,百万円,4411,4316,4242,4151,3023,3177,3162,3233,3208,3544
E04505,四国電力株式会社,一般管理費,個別勘定科目,,普及開発関係費,JPY,百万円,667,742,839,868,667,637,536,759,772,1316
E04505,四国電力株式会社,一般管理費,個別勘定科目,,養成費,JPY,百万円,790,777,700,721,311,376,377,408,481,536
E04505,四国電力株式会社,一般管理費,個別勘定科目,,諸費,JPY,百万円,1924,2173,2346,2454,1342,1650,1549,1783,2075,2249
E04505,四国電力株式会社,一般管理費,個別勘定科目,,附帯事業営業費用分担関連費振替額|貸方,JPY,百万円,-269,-124,-135,-119,-182,-56,-97,-136,-14,160
E04505,四国電力株式会社,一般管理費,個別勘定科目,,建設分担関連費振替額|貸方,JPY,百万円,-66,-64,-65,-125,-147,-169,-132,-25,-18,-5
E04505,四国電力株式会社,一般管理費,個別勘定科目合計,,固定資産除却費,JPY,百万円,645,376,761,284,197,279,399,378,78,228
E04505,四国電力株式会社,一般管理費,内訳,固定資産除却費,除却費用,JPY,百万円,351,218,507,196,94,175,312,163,73,162
E04505,四国電力株式会社,一般管理費,内訳,固定資産除却費,除却損,JPY,百万円,294,158,253,88,102,104,86,214,5,66
E04505,四国電力株式会社,一般管理費,個別勘定科目合計,,減価償却費,JPY,百万円,2993,2926,2794,2681,853,799,610,720,786,808
E04505,四国電力株式会社,一般管理費,内訳,減価償却費,普通償却費,JPY,百万円,2993,2926,2794,2681,853,799,610,720,786,808
E04505,四国電力株式会社,一般管理費,個別勘定科目,,消耗品費,JPY,百万円,164,202,518,342,299,195,175,348,1190,378
E04505,四国電力株式会社,一般管理費,個別勘定科目,,雑給,JPY,百万円,213,270,278,303,311,343,338,338,326,305
E04505,四国電力株式会社,一般管理費,個別勘定科目,,修繕費,JPY,百万円,921,938,968,947,407,386,334,446,444,571
E04505,四国電力株式会社,一般管理費,個別勘定科目,,役員給与,JPY,百万円,445,443,439,420,384,363,322,382,380,395
E04505,四国電力株式会社,一般管理費,個別勘定科目合計,,給料手当振替額|貸方,JPY,百万円,0,0,0,-3,-2,-2,-2,-2,-2,-3
E04505,四国電力株式会社,一般管理費,内訳,給料手当振替額|貸方,その他への振替額|貸方,JPY,百万円,0,0,0,-3,-2,-2,-2,-2,-2,-3
E04505,四国電力株式会社,一般管理費,内訳,給料手当振替額|貸方,建設費への振替額|貸方,JPY,百万円,,,0,0,0,0,,0,0,0
E04505,四国電力株式会社,一般管理費,個別勘定科目,,損害保険料,JPY,百万円,5,5,5,6,5,6,6,6,8,10
E04505,四国電力株式会社,一般管理費,個別勘定科目,,退職給与金,JPY,百万円,19676,3425,2196,1511,3489,-1549,584,1277,-2918,-9403
E04505,四国電力株式会社,一般管理費,個別勘定科目,,委託費,JPY,百万円,2672,3106,3206,3374,4840,4829,4897,5938,6462,6401
E04505,四国電力株式会社,一般管理費,個別勘定科目,,研究費,JPY,百万円,3399,3319,3334,3453,2505,2656,2331,2534,2500,2562
E04505,四国電力株式会社,一般管理費,個別勘定科目,,給料手当,JPY,百万円,6203,6387,6688,6639,4878,4738,4623,4605,4838,4927
E04505,四国電力株式会社,一般管理費,区分合計,,合計,JPY,百万円,46635,31024,30958,29739,24527,19990,21336,24319,21966,16288
E04505,四国電力株式会社,その他,個別勘定科目,,接続供給託送料,JPY,百万円,69,497,1232,1718,136280,136399,144108,144570,146556,141819
E04505,四国電力株式会社,その他,個別勘定科目,,原子力廃止関連仮勘定償却費,JPY,百万円,308,308,520,520,465,2031,4333,4333,5211,5211
E04505,四国電力株式会社,その他,個別勘定科目,,再エネ特措法納付金,JPY,百万円,49676,57724,59001,57586,57023,,,,,
E04505,四国電力株式会社,その他,個別勘定科目,,電源開発促進税,JPY,百万円,9882,10041,9716,9484,,,,,,
E04505,四国電力株式会社,その他,個別勘定科目,,事業税,JPY,百万円,5540,5677,5393,5345,2390,2735,3679,4269,3899,3641
E04505,四国電力株式会社,その他,個別勘定科目,,電力費振替勘定|貸方,JPY,百万円,-221,-282,-323,-240,-210,-321,-811,-223,-208,-178
E04505,四国電力株式会社,その他,区分合計,,合計,JPY,百万円,65256,73966,75541,74415,195949,140844,151309,152949,155459,150494
E04505,四国電力株式会社,合計,個別勘定科目,,委託集金費,JPY,百万円,570,515,487,746,108,70,47,30,,
E04505,四国電力株式会社,合計,個別勘定科目,,養成費,JPY,百万円,790,777,700,721,311,376,377,408,481,536
E04505,四国電力株式会社,合計,個別勘定科目,,共有設備費等分担額|貸方,JPY,百万円,-234,-284,-259,-248,-130,-348,-128,-314,-144,-317
E04505,四国電力株式会社,合計,個別勘定科目,,修繕費,JPY,百万円,58901,65232,58005,62403,25547,22344,18457,41691,30389,37707
E04505,四国電力株式会社,合計,個別勘定科目合計,,諸税,JPY,百万円,12131,11903,12535,12048,5953,6274,6697,7470,8533,8134
E04505,四国電力株式会社,合計,内訳,諸税,雑税,JPY,百万円,1855,1341,2135,1941,1796,2346,1783,2716,2764,2762
E04505,四国電力株式会社,合計,内訳,諸税,固定資産税,JPY,百万円,10276,10562,10399,10106,4157,3928,4914,4754,5769,5372
E04505,四国電力株式会社,合計,個別勘定科目合計,,固定資産除却費,JPY,百万円,6216,6861,5660,7261,6216,3733,2221,4369,2878,3566
E04505,四国電力株式会社,合計,内訳,固定資産除却費,除却損,JPY,百万円,2594,2644,2163,2551,946,1028,712,860,551,623
E04505,四国電力株式会社,合計,内訳,固定資産除却費,除却費用,JPY,百万円,3621,4216,3496,4709,5269,2704,1509,3508,2326,2943
E04505,四国電力株式会社,合計,個別勘定科目,,地帯間購入電源費,JPY,百万円,474,469,756,784,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,事業者間精算費,JPY,百万円,1399,1902,1148,82,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,廃棄物処理費,JPY,百万円,5525,6151,5561,5900,5282,6047,5838,12973,6793,7195
E04505,四国電力株式会社,合計,個別勘定科目,,建設分担関連費振替額|貸方,JPY,百万円,-66,-64,-65,-125,-147,-169,-132,-25,-18,-5
E04505,四国電力株式会社,合計,個別勘定科目,,他社購入送電費,JPY,百万円,141,141,140,140,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,託送料,JPY,百万円,6301,6322,6312,6276,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目合計,,使用済燃料再処理等拠出金費,JPY,百万円,8756,9602,7420,10782,,3525,10362,8608,7249,7748
E04505,四国電力株式会社,合計,内訳,使用済燃料再処理等拠出金費,使用済燃料再処理等拠出金発電費,JPY,百万円,5518,6363,4181,7543,,3525,10362,8608,,
E04505,四国電力株式会社,合計,内訳,使用済燃料再処理等拠出金費,使用済燃料再処理等既発電費,JPY,百万円,3238,3238,3238,3238,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,役員給与,JPY,百万円,445,443,439,420,384,363,322,382,380,395
E04505,四国電力株式会社,合計,個別勘定科目合計,,他社購入電源費,JPY,百万円,154739,178562,198054,197568,206354,156296,239325,117180,225563,177434
E04505,四国電力株式会社,合計,内訳,他社購入電源費,その他の電源費,JPY,百万円,66425,77820,87204,80227,96417,121763,191709,97002,201093,155442
E04505,四国電力株式会社,合計,内訳,他社購入電源費,新エネルギー等電源費,JPY,百万円,88313,100741,110849,117340,109936,34533,47616,20178,24470,21991
E04505,四国電力株式会社,合計,個別勘定科目,,共有設備費等分担額,JPY,百万円,276,231,262,260,256,247,329,275,331,328
E04505,四国電力株式会社,合計,個別勘定科目,,附帯事業営業費用分担関連費振替額|貸方,JPY,百万円,-269,-124,-135,-119,-182,-56,-97,-136,-14,159
E04505,四国電力株式会社,合計,個別勘定科目,,諸費,JPY,百万円,9244,13304,14033,13979,4569,6421,6225,6474,6473,10000
E04505,四国電力株式会社,合計,個別勘定科目,,接続供給託送料,JPY,百万円,69,497,1232,1718,136280,136399,144108,144570,146556,141819
E04505,四国電力株式会社,合計,個別勘定科目,,給料手当,JPY,百万円,39961,39754,39450,38383,18953,18616,18178,18109,18784,19129
E04505,四国電力株式会社,合計,個別勘定科目,,消耗品費,JPY,百万円,1605,1882,1996,1791,1376,1670,1097,2543,2464,1825
E04505,四国電力株式会社,合計,個別勘定科目,,原子力廃止関連仮勘定償却費,JPY,百万円,308,308,520,520,465,2031,4333,4333,5211,5211
E04505,四国電力株式会社,合計,個別勘定科目,,原子力発電施設解体費,JPY,百万円,1916,1927,4129,2766,3763,3885,4209,4609,,
E04505,四国電力株式会社,合計,個別勘定科目,,再エネ特措法納付金,JPY,百万円,49676,57724,59001,57586,57023,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,電源開発促進税,JPY,百万円,9882,10041,9716,9484,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,事業税,JPY,百万円,5540,5677,5393,5345,2390,2735,3679,4269,3899,3641
E04505,四国電力株式会社,合計,個別勘定科目合計,,原子力損害賠償資金補助法負担金,JPY,百万円,6,5,6,6,5,6,6,6,7,7
E04505,四国電力株式会社,合計,内訳,原子力損害賠償資金補助法負担金,原子力損害賠償資金補助法一般負担金,JPY,百万円,6,5,6,6,5,6,6,6,7,7
E04505,四国電力株式会社,合計,個別勘定科目,,退職給与金,JPY,百万円,19676,3425,2196,1511,3489,-1549,584,1277,-2918,-9403
E04505,四国電力株式会社,合計,個別勘定科目,,貸倒損,JPY,百万円,131,48,57,101,168,183,95,104,119,147
E04505,四国電力株式会社,合計,個別勘定科目,,電力費振替勘定|貸方,JPY,百万円,-221,-282,-323,-240,-210,-321,-811,-223,-208,-178
E04505,四国電力株式会社,合計,個別勘定科目合計,,厚生費,JPY,百万円,8195,7947,7871,7744,3875,3797,3794,3799,3796,3803
E04505,四国電力株式会社,合計,内訳,厚生費,一般厚生費,JPY,百万円,1754,1842,1859,1841,931,900,901,855,815,813
E04505,四国電力株式会社,合計,内訳,厚生費,法定厚生費,JPY,百万円,6440,6105,6011,5902,2944,2896,2892,2944,2981,2990
E04505,四国電力株式会社,合計,個別勘定科目合計,,給料手当振替額|貸方,JPY,百万円,-295,-329,-350,-306,-173,-205,-155,-113,-105,-91
E04505,四国電力株式会社,合計,内訳,給料手当振替額|貸方,その他への振替額|貸方,JPY,百万円,-133,-179,-196,-167,-158,-196,-145,-108,-103,-91
E04505,四国電力株式会社,合計,内訳,給料手当振替額|貸方,建設費への振替額|貸方,JPY,百万円,-162,-150,-154,-139,-14,-9,-9,-5,-1,0
E04505,四国電力株式会社,合計,個別勘定科目合計,,原賠・廃炉等支援機構負担金,JPY,百万円,6520,6520,6520,6520,7789,7755,7755,7755,7755,7755
E04505,四国電力株式会社,合計,内訳,原賠・廃炉等支援機構負担金,原賠・廃炉等支援機構一般負担金,JPY,百万円,6520,6520,6520,6520,7789,7755,7755,7755,7755,7755
E04505,四国電力株式会社,合計,個別勘定科目,,水利使用料,JPY,百万円,709,713,711,709,712,711,713,713,710,713
E04505,四国電力株式会社,合計,個別勘定科目,,補償費,JPY,百万円,757,591,579,552,432,437,393,411,386,456
E04505,四国電力株式会社,合計,個別勘定科目,,雑給,JPY,百万円,581,609,624,657,555,573,540,552,573,616
E04505,四国電力株式会社,合計,個別勘定科目,,委託検針費,JPY,百万円,1434,1333,1183,1106,,,,,,
E04505,四国電力株式会社,合計,個別勘定科目,,委託費,JPY,百万円,36727,27591,25683,26013,21253,20716,22283,25517,27277,25847
E04505,四国電力株式会社,合計,個別勘定科目,,研究費,JPY,百万円,3399,3319,3334,3453,2505,2656,2331,2534,2500,2562
E04505,四国電力株式会社,合計,個別勘定科目,,賃借料,JPY,百万円,8541,8443,8281,8187,3888,4035,3989,4042,4007,4355
E04505,四国電力株式会社,合計,個別勘定科目,,普及開発関係費,JPY,百万円,2111,2446,2378,2407,1978,2142,1524,1962,2400,2522
E04505,四国電力株式会社,合計,個別勘定科目,,損害保険料,JPY,百万円,407,482,430,453,429,395,363,445,451,560
E04505,四国電力株式会社,合計,個別勘定科目合計,,減価償却費,JPY,百万円,59333,57465,54662,49536,24976,29484,26366,32856,34021,33069
E04505,四国電力株式会社,合計,内訳,減価償却費,試運転償却費,JPY,百万円,1155,,,,,,2768,1392,,
E04505,四国電力株式会社,合計,内訳,減価償却費,普通償却費,JPY,百万円,58178,57465,54662,49536,24976,29484,23598,31463,34021,33069
